ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
244931,3,1,0,0,2,2,-0.06108148963816001,1,0,1,1,10238,-1.0192425738691353,0,0,0,0,0
570030,0,0,0,0,1,1,-1.716398305036838,1,1,0,1,10238,0.8749501765745452,0,0,0,0,0
918038,1,0,0,1,1,1,-1.328518324813485,0,1,0,0,10238,0.49611162648580914,0,0,1,0,1
102325,0,0,0,0,2,1,-0.0992010281774663,0,1,0,0,10238,1.2537887266632812,1,0,0,0,1
653061,1,0,0,0,2,2,-0.0030433877364575575,0,0,0,1,10238,0.002486210617670396,0,0,0,0,0
706892,2,0,0,2,2,2,1.130486170394783,1,0,1,1,10238,0.002486210617670396,0,2,0,0,0
761911,2,1,0,0,1,1,-2.413506118712167,0,1,0,1,32765,-0.26156547369166305,0,0,0,0,1
271656,1,0,0,1,0,2,1.1481310347338465,1,1,1,1,32765,0.11727307639707303,0,1,0,0,0
820690,3,1,0,3,2,2,0.17256829091832435,1,0,1,1,10238,-1.0192425738691353,0,8,0,5,0
622930,0,0,0,0,0,3,-0.816600574417369,0,1,0,0,10238,1.2537887266632812,0,0,0,0,0
81394,0,1,0,0,1,1,-1.559446314449583,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
373844,1,1,0,0,2,2,-0.06839422026763191,1,1,0,1,32765,0.11727307639707303,0,0,0,0,0
368392,0,1,0,0,1,1,-2.3611637783580286,0,1,0,1,10238,0.8749501765745452,0,0,0,0,1
447175,0,0,0,0,0,3,-0.19619147454227862,1,1,0,0,10238,1.2537887266632812,0,0,0,0,1
182095,2,1,0,2,2,0,0.5026452657716798,1,1,1,1,10238,0.8749501765745452,0,5,0,0,0
451696,1,0,0,0,0,2,1.2997364919278833,1,1,0,1,10238,0.11727307639707303,0,0,0,0,1
953021,1,1,0,0,2,0,-0.3254693450773668,1,0,0,1,10238,0.002486210617670396,0,0,0,0,0
462465,0,1,0,0,0,3,-0.0030433877364575575,0,1,0,1,10238,-0.26156547369166305,0,0,0,0,1
617007,2,1,0,1,2,2,-0.025882596644050557,1,0,1,1,10238,-0.6404040237803992,0,4,0,2,0
560773,2,1,0,1,2,2,1.1259469806194176,1,0,1,0,10238,0.49611162648580914,0,1,0,1,0
438008,2,0,0,2,0,2,0.30952332801897525,1,1,0,0,10238,2.0114658268407535,0,1,0,4,0
212573,0,0,1,0,0,1,-1.9158828440200422,0,1,0,0,10238,2.0114658268407535,0,0,0,0,0
492516,3,0,0,3,2,2,2.257251211551767,1,1,1,1,10238,-1.0192425738691353,0,5,0,4,0
538225,0,0,0,0,1,1,-1.1414284646518318,0,0,1,1,10238,-0.26156547369166305,0,0,0,0,0
658402,3,0,0,3,2,2,-0.09895320281055847,0,1,0,1,10238,-0.26156547369166305,0,5,0,3,0
325516,3,0,0,0,1,0,0.13918729718765682,1,1,1,1,10238,0.49611162648580914,0,0,0,0,0
200283,0,0,0,0,2,0,-0.0030433877364575575,0,1,0,1,32765,-0.6404040237803992,1,0,0,0,0
913707,0,0,0,0,0,0,-0.0030433877364575575,0,1,0,1,10238,0.49611162648580914,0,0,0,0,1
905750,2,1,0,2,1,0,-0.5173172736763282,1,1,1,1,32765,-1.7769196740466076,0,7,0,1,1
107029,2,1,0,2,2,2,2.209836223968847,1,1,0,1,10238,-0.6404040237803992,0,2,0,3,0
304803,1,0,0,0,0,0,-0.0030433877364575575,1,1,1,1,32765,-1.3980811239578714,1,0,0,0,0
124204,0,0,0,0,1,1,-2.540712436782952,0,1,0,0,10238,2.0114658268407535,0,0,0,0,1
781586,2,0,0,1,2,2,-0.0030433877364575575,1,0,1,0,10238,0.49611162648580914,0,0,1,0,0
644662,1,1,0,1,0,3,-1.5480233672754455,0,1,0,0,32765,0.002486210617670396,0,2,0,1,0
903407,0,1,0,0,1,1,-0.0030433877364575575,0,1,0,1,32765,0.11727307639707303,0,0,0,0,0
968669,3,0,0,3,2,2,-0.2507440189980727,1,0,1,1,32765,-1.0192425738691353,0,4,1,2,0
993267,1,0,0,1,0,1,-1.0033884573177698,1,1,0,0,10238,0.8749501765745452,0,0,1,0,0
423938,3,1,0,3,0,2,0.9096992816126812,1,0,1,0,32765,-0.26156547369166305,0,11,1,5,0
125168,0,1,0,0,0,3,-1.185844943132632,1,1,0,0,10238,1.6326272767520174,0,0,0,0,1
175635,1,0,0,1,0,1,-0.0030433877364575575,0,1,1,1,32765,-2.5345967742240796,0,0,2,3,1
525386,3,0,0,1,2,2,1.3601526148971752,1,1,1,1,10238,-0.6404040237803992,0,2,0,1,0
500215,3,0,0,3,0,2,0.4734227895502948,1,1,0,1,10238,-0.26156547369166305,0,2,0,3,0
572994,2,1,0,2,2,2,1.1382898094255556,1,0,1,1,10238,-0.26156547369166305,0,0,1,1,0
58735,2,1,0,2,0,2,-0.20405672540279782,0,0,0,0,10238,0.002486210617670396,0,3,0,1,0
319953,1,0,1,0,1,1,-1.7963789746901149,0,1,1,0,10238,0.49611162648580914,1,0,0,0,1
487355,2,1,0,0,0,3,-0.6505903976855326,0,1,0,1,10238,-0.6404040237803992,0,0,0,0,1
232470,0,1,0,0,2,1,-3.0005622862235053,1,1,0,1,10238,0.8749501765745452,0,0,0,0,1
565198,0,1,0,0,1,1,-1.7722967865890622,0,1,0,1,10238,0.11727307639707303,0,0,0,0,1
371727,1,1,0,1,2,2,0.2063169924865747,1,0,0,1,10238,1.2537887266632812,0,1,0,1,0
165944,1,1,0,1,0,0,-1.1205403606776239,1,1,0,1,32765,0.002486210617670396,0,6,0,1,0
532459,0,0,0,0,0,1,-0.0030433877364575575,0,1,0,0,10238,2.39030437692949,1,0,0,0,0
613091,3,0,0,2,0,2,2.1209772996572864,1,0,1,1,32765,-0.26156547369166305,0,5,0,2,0
88882,1,0,0,1,0,3,-0.34190845597710945,0,1,1,1,10238,-2.5345967742240796,0,0,0,2,0
187197,1,1,0,1,2,2,-0.0030433877364575575,0,1,1,0,10238,0.11727307639707303,0,0,0,0,0
351757,1,0,0,1,1,3,0.8655143536758374,0,1,1,1,21217,-1.0192425738691353,0,0,1,2,1
735929,0,1,0,0,0,1,-1.3194621864943088,0,1,0,1,10238,-0.6404040237803992,0,0,0,0,1
224890,2,1,0,2,0,2,0.24338685113703484,1,1,0,0,10238,1.2537887266632812,1,5,0,1,0
864601,0,1,0,0,0,1,-1.3575950128029692,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
485798,0,0,0,0,0,1,-1.7431227114139867,0,0,0,0,10238,0.49611162648580914,0,0,0,0,0
733833,0,1,0,0,2,0,0.6291801819576708,1,1,1,1,92101,0.49611162648580914,0,0,0,0,1
750465,1,0,0,0,1,3,-1.1310389764337303,0,1,0,1,10238,0.8749501765745452,0,0,0,0,1
660556,3,1,0,3,1,3,-0.7628002593611152,1,1,1,1,10238,-1.0192425738691353,0,6,1,6,0
28109,2,1,0,2,2,2,0.4162593446896294,1,1,1,0,32765,-1.7769196740466076,0,5,1,4,0
219960,2,0,0,2,0,0,0.1373445006785061,1,1,0,0,10238,1.6326272767520174,1,1,0,0,1
252894,2,1,0,2,2,2,-0.0030433877364575575,0,0,1,1,32765,-0.26156547369166305,0,5,0,0,0
76297,2,1,0,0,2,2,0.6206595345845973,1,0,1,1,92101,0.49611162648580914,0,0,0,0,0
763891,3,0,0,3,2,2,0.9603275382130776,1,0,1,1,10238,0.002486210617670396,0,2,1,4,0
403707,2,0,1,2,0,0,0.5377822312937822,0,1,0,1,32765,0.49611162648580914,1,2,1,0,0
792734,2,0,0,0,2,2,0.7746065184582999,1,0,1,1,10238,-1.0192425738691353,0,0,0,0,0
268227,3,1,1,3,0,0,-1.4915414017561706,1,0,1,1,10238,0.002486210617670396,0,2,0,1,0
519764,3,1,0,3,1,0,-1.3183858540808373,1,1,0,1,32765,1.2537887266632812,0,7,0,0,0
912172,0,1,0,0,2,2,1.533523261225903,1,0,1,1,32765,-0.6404040237803992,0,0,0,0,0
560068,1,1,0,1,0,3,-0.8308021589133484,1,1,1,0,10238,-0.6404040237803992,0,1,0,1,1
652414,0,1,0,0,1,1,-1.888958151080019,0,1,0,1,10238,0.002486210617670396,0,0,0,0,1
126077,1,0,0,1,2,2,0.696934941317661,1,1,0,1,10238,0.11727307639707303,0,1,0,2,0
220269,3,0,0,3,2,2,0.5101078494894956,1,1,0,1,10238,0.8749501765745452,0,1,1,3,0
136946,3,1,0,0,0,2,0.6929696276668459,1,1,1,1,10238,0.002486210617670396,0,0,0,0,0
379940,1,1,0,0,2,2,-0.0030433877364575575,1,1,0,0,32765,0.11727307639707303,0,0,0,0,1
856902,1,0,0,1,0,0,1.843241017659436,0,1,0,1,10238,1.6326272767520174,0,0,0,0,1
241888,0,1,0,0,2,1,-1.7321793018211402,0,1,0,1,32765,-0.26156547369166305,0,0,0,0,1
908199,1,0,0,1,2,2,0.7691170068191674,1,0,0,0,10238,0.49611162648580914,0,0,0,0,0
373218,2,0,1,1,0,3,-0.34622096841709465,1,1,0,0,10238,0.11727307639707303,0,0,0,0,0
656042,3,0,0,3,2,2,1.2473943132441714,1,0,1,1,10238,0.002486210617670396,0,2,0,7,0
313500,2,1,0,2,0,0,-0.006616793812784573,1,1,1,1,10238,-0.6404040237803992,0,1,0,2,0
919241,3,1,0,1,0,2,-0.06557104659253676,1,0,1,1,32765,-1.7769196740466076,0,3,1,4,0
647888,2,0,0,1,1,3,-0.0484844225381887,0,1,0,0,10238,0.49611162648580914,0,0,0,1,0
161832,2,0,0,0,1,3,-0.09506522921242752,0,1,1,1,10238,-0.26156547369166305,0,0,0,0,1
476769,2,1,0,2,2,0,0.469058373204755,0,1,1,1,10238,-1.7769196740466076,0,4,0,3,0
431314,1,1,0,0,2,0,1.0127294964617002,1,1,1,1,10238,0.002486210617670396,0,0,0,0,0
351356,3,1,0,0,2,2,-0.0030433877364575575,0,1,0,1,32765,-0.26156547369166305,0,0,0,0,1
447424,2,1,0,2,0,0,0.47427218287626627,1,1,0,0,10238,0.11727307639707303,0,3,2,4,0
201707,2,1,0,2,0,0,-0.1605760184473634,1,1,0,1,32765,-1.0192425738691353,0,4,1,2,0
903320,0,1,0,0,0,1,-0.4891036055202069,0,1,1,0,10238,0.11727307639707303,0,0,0,0,1
486639,0,1,0,0,2,0,0.7715380599515731,1,1,1,1,32765,-0.26156547369166305,0,0,0,0,1
252686,1,1,0,1,2,0,-1.3124708489744734,1,0,0,0,32765,0.49611162648580914,0,2,0,1,0
233200,1,0,0,0,2,0,0.5228823922249961,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
667165,2,0,0,2,2,2,0.7351669408851984,0,1,1,0,32765,-1.0192425738691353,0,5,0,1,0
950296,3,0,0,3,0,2,0.228509191711071,1,0,0,1,21217,1.2537887266632812,0,1,0,0,1
243888,1,1,0,1,1,1,-2.868120202097549,0,1,0,0,10238,2.0114658268407535,0,1,0,1,0
605896,1,0,0,1,1,1,-1.4624844452573331,1,1,0,1,32765,0.49611162648580914,0,2,0,0,1
871858,1,1,1,0,0,1,-1.8134321252675498,0,1,0,1,10238,0.8749501765745452,0,0,0,0,1
200829,2,0,0,2,2,2,-0.0030433877364575575,1,0,1,1,10238,-1.0192425738691353,0,1,1,1,0
319494,3,0,0,0,0,2,1.651111859503979,1,0,1,1,10238,0.49611162648580914,0,0,0,0,0
959164,0,1,0,0,2,0,0.4785682511242813,1,1,0,0,10238,0.49611162648580914,0,0,0,0,1
444813,2,1,0,2,2,2,-0.0030433877364575575,1,0,1,1,10238,-1.7769196740466076,0,2,0,4,0
675192,2,1,0,1,1,0,-0.26595074702964466,1,1,0,0,10238,-0.6404040237803992,0,2,0,1,0
546719,2,1,0,1,0,3,-2.036935115710738,0,1,1,1,10238,0.11727307639707303,1,2,1,1,0
96803,2,0,0,2,2,2,0.5472255548876603,1,0,1,0,32765,0.11727307639707303,0,1,0,1,0
37956,1,0,0,1,0,0,0.3171163489767502,1,1,0,1,32765,-2.1557582241353437,0,1,0,0,0
739932,0,0,0,0,0,1,-0.6715090804661573,0,1,1,1,32765,0.11727307639707303,0,0,0,0,1
103308,3,0,0,3,2,2,0.95551507152649,1,0,1,1,32765,-1.0192425738691353,0,5,0,4,0
123892,3,1,0,3,0,3,-0.1456594657358963,1,1,0,1,10238,0.002486210617670396,0,2,0,4,0
824793,1,1,0,1,1,3,-0.5355200626578439,1,1,0,1,32765,-0.6404040237803992,0,5,0,1,0
487034,1,1,0,1,0,0,-1.8872628980816883,1,0,0,0,10238,0.8749501765745452,0,0,0,4,0
253078,1,0,0,1,0,0,0.3800792045887071,1,1,1,0,10238,0.11727307639707303,1,0,0,0,0
587387,1,1,0,1,0,3,-1.0388927765422344,1,0,1,1,10238,-1.0192425738691353,0,3,0,2,0
334556,1,1,0,0,2,2,0.9463111356429659,1,0,0,1,10238,-0.6404040237803992,0,0,0,0,0
403057,3,0,0,0,0,0,-0.0030433877364575575,1,1,1,1,10238,0.49611162648580914,0,0,0,0,0
732295,2,0,0,2,2,2,1.3087194782282852,1,1,0,0,10238,0.8749501765745452,0,0,0,3,0
933941,1,1,0,1,0,1,-0.6946058950152217,0,1,0,1,10238,0.8749501765745452,0,0,0,1,0
520007,0,1,0,0,0,1,-0.0030433877364575575,0,1,0,1,10238,0.002486210617670396,0,0,0,0,1
871263,3,0,0,1,2,2,0.5204094736799951,1,0,1,1,10238,-0.26156547369166305,0,0,0,0,0
864717,3,1,0,3,0,2,0.5474350489662632,1,0,0,1,92101,-0.26156547369166305,0,3,1,7,0
565346,0,0,0,0,0,3,0.3898240820212912,1,1,0,0,32765,1.6326272767520174,0,0,0,0,1
718626,1,1,0,1,2,2,0.8280410426263157,0,0,0,1,10238,0.11727307639707303,0,0,0,1,0
921816,2,0,0,2,0,2,2.4439971987158846,1,0,1,1,10238,0.49611162648580914,0,2,0,0,0
431031,1,1,0,0,1,3,-0.24598765964813277,0,1,1,0,10238,0.49611162648580914,0,0,0,0,1
200636,1,1,0,1,0,0,1.1208947412928885,1,1,0,1,10238,0.8749501765745452,0,1,0,0,0
70755,0,0,0,0,0,1,-1.2039856814646719,0,1,1,0,10238,0.002486210617670396,0,0,0,0,1
22475,2,0,0,0,0,0,0.5724619543562901,1,1,1,0,10238,-0.26156547369166305,0,0,0,0,0
254814,1,1,0,1,0,3,-0.603026819583316,1,0,0,1,32765,-0.26156547369166305,0,3,0,0,0
799392,0,0,0,0,2,3,-0.8867999522991008,1,0,0,1,32765,-0.26156547369166305,0,0,0,0,0
429212,0,0,0,0,0,3,-0.0030433877364575575,1,1,0,0,10238,0.49611162648580914,0,0,0,0,1
408048,2,0,1,0,0,2,0.1523710354716624,1,1,1,1,10238,0.11727307639707303,0,0,0,0,0
312015,2,0,0,2,2,2,2.7608833217864612,1,0,0,0,10238,1.2537887266632812,0,0,0,1,0
280243,2,0,0,2,0,2,0.697815721802182,1,0,1,0,10238,0.11727307639707303,0,0,0,1,0
161784,1,0,0,0,1,1,-2.3754651904931836,0,1,1,1,10238,-0.26156547369166305,0,0,0,0,1
979772,3,0,0,3,2,2,0.6599350397703996,1,0,1,1,32765,-2.1557582241353437,0,6,1,1,0
173922,2,1,1,0,2,2,-0.0030433877364575575,1,1,1,1,10238,-0.6404040237803992,0,0,0,0,0
297613,2,0,0,0,2,2,1.1071456877183534,1,0,0,1,10238,0.11727307639707303,0,0,0,0,0
178142,1,1,0,1,2,2,0.44422358617175917,1,1,1,1,10238,-0.26156547369166305,0,1,0,4,0
622497,1,1,0,0,0,0,-0.42382491342924133,1,0,0,1,10238,0.11727307639707303,0,0,0,0,1
342957,2,0,1,0,2,2,0.19205085529880137,1,0,1,1,10238,-1.0192425738691353,0,0,0,0,0
318054,1,0,0,1,0,2,1.7897362977318763,0,0,0,1,32765,0.002486210617670396,0,0,0,0,0
178359,2,1,0,2,2,2,-0.0030433877364575575,0,1,1,1,10238,-0.26156547369166305,0,2,0,3,0
821985,3,1,0,3,2,2,2.1052228784116926,1,1,1,1,10238,-1.7769196740466076,0,8,0,5,0
810334,3,0,0,1,2,2,0.8464280666069137,1,1,1,1,10238,-1.3980811239578714,0,0,0,0,0
818305,1,1,0,1,2,2,-0.25832478379778695,1,0,1,1,92101,-0.26156547369166305,0,1,0,2,0
586430,1,1,0,1,2,2,0.8585322390689144,0,1,1,1,10238,-0.6404040237803992,0,0,0,4,0
662672,2,0,0,1,0,3,-0.6236972381773029,0,1,0,0,10238,0.49611162648580914,0,2,0,2,1
770081,1,0,0,1,2,0,-0.3735526782041578,0,0,0,0,10238,2.0114658268407535,0,2,0,1,0
787457,1,0,0,1,0,0,-0.8451331721337679,1,0,0,1,10238,1.2537887266632812,0,2,0,1,0
527739,1,1,0,1,2,2,-0.6734698424966378,1,1,0,0,10238,0.8749501765745452,0,2,0,0,0
965475,1,1,0,1,0,3,-0.7553152265497671,0,0,0,1,10238,0.002486210617670396,1,0,0,0,0
692484,1,0,0,1,2,3,-0.0030433877364575575,0,1,0,1,32765,-0.26156547369166305,0,3,0,1,0
571298,3,1,0,0,2,2,1.7255080476903393,1,1,1,1,10238,-1.0192425738691353,0,0,0,0,1
701289,2,0,0,2,2,2,1.6437169464076138,1,1,0,1,10238,1.2537887266632812,1,0,0,1,0
879256,0,0,0,0,1,3,-0.8638045359019281,0,1,0,1,10238,-1.0192425738691353,0,0,0,0,0
649732,2,1,1,1,0,2,0.10886714035788807,1,1,1,1,10238,-0.6404040237803992,0,1,1,3,0
855779,2,0,0,2,0,2,0.6294060201465504,1,1,0,1,10238,0.11727307639707303,0,1,0,2,0
625532,1,1,0,1,1,3,-1.2937907396060893,0,0,1,0,10238,0.11727307639707303,0,1,0,1,0
506830,2,0,0,2,0,0,0.6095542390045083,1,1,1,1,10238,0.002486210617670396,0,1,0,0,0
291891,1,1,0,1,1,3,-0.0030433877364575575,1,1,0,1,32765,0.002486210617670396,0,4,1,1,1
3025,3,0,1,1,2,2,0.6551819061304013,1,1,1,1,32765,-1.3980811239578714,0,2,0,0,0
683267,3,0,0,0,0,2,0.38669110161713793,0,1,1,1,10238,-0.6404040237803992,0,0,0,0,1
839311,3,1,0,3,1,0,-0.0030433877364575575,1,1,1,1,10238,-1.0192425738691353,0,4,1,6,0
969959,1,1,1,1,0,3,-0.6415146279574026,1,1,0,1,10238,0.8749501765745452,0,0,2,0,0
694890,1,0,0,1,1,0,-0.7792353208015992,0,0,0,1,32765,0.002486210617670396,0,3,0,1,1
912505,1,1,0,1,2,0,0.46487409620749015,0,1,0,0,92101,1.6326272767520174,0,2,0,0,1
298912,3,0,0,3,2,2,1.619286620289198,1,1,0,0,10238,1.6326272767520174,0,1,1,0,0
336753,3,1,0,3,0,3,-1.2954924286271206,0,1,1,1,10238,0.11727307639707303,0,5,1,5,0
667341,0,1,0,0,0,1,-0.6546133506927524,1,0,0,0,10238,1.6326272767520174,0,0,0,0,0
790649,2,0,0,0,1,0,0.29804886956746274,0,1,1,1,10238,0.11727307639707303,0,0,0,0,0
967869,2,0,0,2,1,2,0.257361781393409,1,0,1,1,32765,0.11727307639707303,1,3,0,0,0
806032,0,0,0,0,1,1,-1.4607652804330378,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
648666,1,0,0,1,2,0,0.09844611100940125,0,1,1,0,10238,-1.0192425738691353,0,2,0,1,1
21860,0,0,0,0,0,3,-0.028061790818151536,1,1,0,0,32765,0.11727307639707303,0,0,0,0,1
983493,1,0,1,1,1,0,-0.7146682557373034,0,1,1,1,32765,-0.6404040237803992,0,0,0,0,0
916881,1,1,0,1,0,3,-0.9379744624768619,0,1,0,1,10238,0.49611162648580914,0,3,0,0,0
381852,3,1,1,0,2,2,-0.18791585794731028,0,1,0,1,92101,0.8749501765745452,0,0,0,0,1
937208,3,0,0,2,2,2,0.6835523099158876,1,0,1,1,10238,0.49611162648580914,0,2,1,0,0
95412,2,1,1,2,0,2,1.4770981806010415,1,0,1,1,10238,-0.6404040237803992,0,1,0,4,0
607006,2,0,0,2,0,2,-0.0030433877364575575,1,1,1,1,10238,0.11727307639707303,0,1,0,2,0
157650,1,1,0,0,1,0,0.3437582649433359,0,1,1,0,10238,1.2537887266632812,0,0,0,0,1
84004,2,0,0,2,2,2,1.8635840767351826,1,0,1,1,10238,-1.0192425738691353,0,1,1,1,0
615309,3,1,0,0,2,2,0.9528173310067184,1,1,1,1,10238,0.002486210617670396,0,0,0,0,1
137282,2,0,0,0,0,0,-1.269017795360592,1,1,0,0,10238,0.002486210617670396,0,0,0,0,1
46700,2,1,0,2,2,2,1.3921353519019035,1,0,1,0,10238,1.2537887266632812,0,4,0,4,0
650982,2,1,0,1,0,2,0.9849703223679185,1,1,0,1,10238,0.11727307639707303,0,0,0,2,0
495635,2,0,0,2,0,0,-0.06150969300968617,0,1,1,1,10238,-1.0192425738691353,0,4,1,1,0
411155,1,1,0,1,2,2,-0.11797576093700525,1,0,1,1,10238,0.002486210617670396,0,5,0,2,0
471169,1,1,0,1,0,2,1.385192577098805,1,0,0,1,10238,0.49611162648580914,0,3,0,1,0
725883,2,0,0,1,2,2,-0.3435984200429109,1,1,1,1,92101,0.11727307639707303,0,0,1,0,0
425246,2,1,0,1,2,2,-0.4144414232904164,0,0,1,1,10238,0.8749501765745452,0,2,1,0,0
887542,2,1,0,1,2,0,-0.05044693214899565,0,0,1,1,10238,-1.0192425738691353,0,1,0,3,0
541272,2,1,0,2,0,0,-0.7569104825399039,0,1,1,1,10238,-0.6404040237803992,0,4,0,3,0
826670,2,0,0,0,2,2,1.3390928246284304,1,1,1,1,32765,-1.7769196740466076,0,0,0,0,0
743957,2,0,0,1,0,0,-0.0030433877364575575,1,1,1,0,10238,1.2537887266632812,0,0,0,0,0
574624,1,1,0,1,0,3,0.35204747725132846,0,0,0,1,32765,0.11727307639707303,0,3,0,0,0
453895,3,0,0,2,0,2,0.9737611496893956,1,1,0,1,10238,-0.6404040237803992,0,1,0,3,0
111851,3,0,0,3,0,0,0.6797238772263239,1,1,1,1,10238,0.49611162648580914,1,3,1,3,0
47628,1,0,1,1,2,3,-0.6267306988859507,1,1,1,0,10238,-0.26156547369166305,0,2,0,0,0
708828,2,0,1,2,0,2,0.3358342738277923,1,0,1,1,10238,-1.7769196740466076,0,1,0,0,0
819883,2,1,0,1,1,3,-0.5562702617580988,1,1,0,1,32765,-1.0192425738691353,0,3,1,1,0
232634,0,1,0,0,1,0,-0.7684362444068142,1,1,0,0,32765,-0.26156547369166305,0,0,0,0,1
892258,3,1,0,3,2,2,0.10202664904473159,1,1,1,1,32765,-0.6404040237803992,0,13,0,1,0
243010,0,1,0,0,2,1,-0.7507208378715792,0,1,0,1,10238,-1.3980811239578714,0,0,0,0,1
368602,3,1,0,3,0,2,1.42949851919931,1,1,1,1,10238,-1.3980811239578714,0,3,1,7,0
623636,1,0,0,1,2,2,1.2976297568992987,0,0,1,1,10238,0.8749501765745452,0,1,0,2,0
757103,1,0,0,1,0,1,0.029305705216753023,0,1,0,0,10238,1.2537887266632812,0,2,0,1,0
771076,2,1,0,2,2,2,0.029851350605370353,1,1,1,1,92101,0.002486210617670396,0,1,0,2,1
375862,3,0,0,2,2,2,0.4576769753302734,1,1,1,1,32765,0.11727307639707303,0,4,0,1,0
732956,1,0,1,1,0,0,0.2812506501571179,0,1,0,0,10238,1.6326272767520174,0,0,0,3,1
774402,1,1,0,0,1,3,-0.5071738555462164,1,0,1,1,10238,0.49611162648580914,0,0,0,0,0
679565,3,0,0,3,0,2,0.6921639238490356,1,1,1,1,92101,0.002486210617670396,0,2,1,2,0
656626,1,1,0,0,2,0,0.36913664953954517,1,1,0,1,10238,0.49611162648580914,0,0,0,0,0
146700,1,0,0,1,0,3,-0.0631267745074242,0,1,1,0,10238,0.002486210617670396,0,1,0,2,0
816938,0,1,0,0,0,3,-1.1194964393354048,0,1,1,1,10238,0.49611162648580914,0,0,0,0,1
440294,2,1,0,2,0,0,0.6375064629849218,0,1,0,1,10238,0.11727307639707303,0,2,0,4,0
792276,3,1,0,3,0,2,0.9691644976252346,1,0,1,1,10238,0.11727307639707303,0,5,1,2,0
951251,2,0,1,0,1,2,0.35899206892208,1,1,1,0,32765,-0.6404040237803992,0,0,0,0,0
395570,2,0,0,0,2,3,-0.9992852541901857,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
736323,1,0,1,0,1,1,-1.3859220581197396,0,1,1,1,10238,-1.0192425738691353,0,0,0,0,1
725583,2,1,0,2,2,2,1.6978653609882728,1,1,0,1,10238,1.2537887266632812,0,3,0,3,0
53552,1,1,0,1,1,1,-1.3746019487341505,0,1,0,0,10238,0.002486210617670396,0,2,0,0,0
954412,0,1,0,0,0,1,-1.4638608841742626,0,1,0,1,10238,-0.6404040237803992,0,0,0,0,1
931629,1,1,0,0,0,3,-0.9125238727886634,0,1,0,0,10238,0.11727307639707303,0,0,0,0,1
255230,3,1,0,1,0,2,0.3674663476770644,1,1,0,1,10238,0.49611162648580914,0,2,1,1,0
31403,1,0,0,1,0,3,-0.7532199932172521,1,1,1,0,10238,-0.26156547369166305,0,1,0,1,0
136957,0,0,0,0,2,0,0.9562895806505441,1,1,1,1,10238,-2.5345967742240796,0,0,0,0,1
58535,1,1,0,0,2,0,-0.5916776018223341,0,0,1,1,10238,-1.3980811239578714,0,0,0,0,1
750889,2,0,0,2,0,0,-0.0030433877364575575,1,1,0,1,10238,0.11727307639707303,0,3,0,0,0
592584,1,0,0,1,0,0,0.6012226228531767,1,1,1,1,10238,-1.3980811239578714,0,0,0,1,0
263154,1,0,1,1,0,3,0.13961700948316533,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
842364,1,0,0,0,2,0,1.1499138977062509,1,0,0,0,10238,0.11727307639707303,0,0,0,0,0
687419,1,1,0,1,2,2,0.8758096111309631,1,0,1,1,10238,-0.26156547369166305,0,1,1,2,0
529208,3,1,0,3,2,2,-0.0030433877364575575,1,1,1,1,10238,-1.0192425738691353,0,5,0,4,0
306684,0,0,0,0,1,1,-1.099794164845077,1,1,0,0,10238,0.11727307639707303,0,0,0,0,1
883009,1,1,0,1,2,2,0.006893549527469865,1,1,1,1,10238,0.8749501765745452,0,2,1,3,0
74704,2,0,0,1,2,2,0.9752113719096217,1,1,0,0,10238,0.8749501765745452,0,0,0,1,0
872809,2,1,0,2,2,2,-0.0030433877364575575,1,0,1,1,32765,-1.3980811239578714,0,7,1,3,0
142973,0,0,0,0,0,1,0.6249966671209878,0,1,0,0,10238,1.6326272767520174,0,0,0,0,1
100513,3,1,0,0,0,2,1.2670715673113226,1,0,1,1,10238,-1.0192425738691353,0,0,0,0,0
984062,0,0,0,0,0,3,0.13389834156210945,0,1,0,0,10238,0.8749501765745452,0,0,0,0,1
538916,0,0,0,0,0,1,-0.7778890603643156,1,1,0,0,32765,0.49611162648580914,0,0,0,0,0
881409,3,1,0,3,2,2,-0.8459430100953463,1,1,0,1,10238,1.6326272767520174,0,6,1,1,0
967125,3,0,0,3,2,2,1.070975286335991,1,1,1,1,10238,-0.6404040237803992,0,5,0,2,0
448918,2,0,0,0,2,0,-0.14919468216161536,1,1,1,1,92101,0.002486210617670396,0,0,0,0,1
530396,0,0,1,0,0,0,-0.23290067726519623,1,1,0,0,10238,0.49611162648580914,0,0,0,0,1
157882,0,1,0,0,2,3,-0.0030433877364575575,1,1,0,0,21217,0.8749501765745452,0,0,0,0,1
456215,1,1,0,0,2,2,1.0478045037174268,0,0,0,0,32765,0.8749501765745452,0,0,0,0,1
